Wavelength(nm),Spectral intensity (W m-2 nm-1),Reflection (Total),Reflection (External),Reflection (Escape),Absorption (Substrate),Absorption (Front films),Absorption (Rear films),Absorption (Detached reflector),Transmission,Pathlength enhancement factor (z)
754,1.2325,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
756,1.2225000000000001,0.008333333333333333,0.008333333333333333,0,0.9916666666666668,0,0,0,0,1
758,1.2174999999999998,0,0,0,1,0,0,0,0,1.0008920964747654
760,0.4685,0.0125,0.0125,0,0.9875,0,0,0,0,1.0009624255249039
762,0.4760000000000001,0,0,0,1,0,0,0,0,1.0039070546934614
764,0.5339999999999999,0.007142857142857143,0.007142857142857143,0,0.9928571428571429,0,0,0,0,1.0102804292749674
766,0.81975,0,0,0,1,0,0,0,0,1
768,1.07775,0.015555555555555555,0.015555555555555555,0,0.9844444444444443,0,0,0,0,1.0681507351499362
770,1.1525,0,0,0,1,0,0,0,0,1.0729884230867377
772,1.17,0.007142857142857143,0.007142857142857143,0,0.9928571428571425,0,0,0,0,1.1066947340288453
774,1.17,0.017361111111111112,0.017361111111111112,0,0.9826388888888886,0,0,0,0,1.1002847478575881
776,1.175,0.007142857142857143,0.007142857142857143,0,0.9928571428571423,0,0,0,0,1.104665553635862
778,1.17,0.007142857142857143,0.007142857142857143,0,0.9928571428571414,0,0,0,0,1.0967706559626074
780,1.1624999999999999,0,0,0,0.9999999999999984,0,0,0,0,1.106204192771915
782,1.16,0.0125,0.0125,0,0.9874999999999972,0,0,0,0,1.1059542490287162
784,1.1549999999999996,0.00909090909090909,0.00909090909090909,0,0.9909090909090855,0,0,0,0,1.1080759278357168
786,1.1549999999999996,0,0,0,0.9999999999999878,0,0,0,0,1.1035831320045038
788,1.1299999999999997,0.016233766233766232,0.016233766233766232,0,0.9837662337662125,0,0,0,0,1.1065625465259203
790,1.0999999999999999,0.019548872180451128,0.019548872180451128,0,0.9804511278195033,0,0,0,0,1.1032233142631458
792,1.09,0,0,0,0.9999999999999272,0,0,0,0,1.1059093794938817
794,1.0875000000000001,0,0,0,0.9999999999998861,0,0,0,0,1.1089807034116599
796,1.08,0.008333333333333333,0.008333333333333333,0,0.9916666666664522,0,0,0,0,1.1039893585869962
798,1.0999999999999999,0.008333333333333333,0.008333333333333333,0,0.9916666666663361,0,0,0,0,1.1072521647424687
800,1.0775000000000003,0,0,0,0.9999999999993161,0,0,0,0,1.1002378171231164
802,1.075,0,0,0,0.9999999999990102,0,0,0,0,1.104533177651154
804,1.0674999999999997,0.00909090909090909,0.00909090909090909,0,0.9909090909075848,0,0,0,0,1.1074954082093593
806,1.0775000000000003,0,0,0,0.9999999999976101,0,0,0,0,1.1085555580980642
808,1.0725,0,0,0,0.9999999999957266,0,0,0,0,1.1052151166700228
810,1.0500000000000003,0.00909090909090909,0.00909090909090909,0,0.9909090909015312,0,0,0,0,1.101881800734323
812,1.0250000000000001,0.007692307692307693,0.007692307692307693,0,0.9923076922962892,0,0,0,0,1.1035467884311223
814,0.9262499999999998,0,0,0,0.999999999982548,0,0,0,0,1.1052405050975735
816,0.8505,0,0,0,0.9999999999744341,0,0,0,0,1.1083437820268816
818,0.8480000000000001,0,0,0,0.999999999955623,0,0,0,0,1.1035365323270638
820,0.9040000000000001,0.016666666666666666,0.016666666666666666,0,0.9833333332720476,0,0,0,0,1.1083203595116697
822,0.891,0,0,0,0.9999999998964813,0,0,0,0,1.1032386127932514
824,0.8755,0.01818181818181818,0.01818181818181818,0,0.981818181663215,0,0,0,0,1.1030208512072681
826,0.95275,0,0,0,0.9999999997727954,0,0,0,0,1.10376642157927
828,0.9007500000000002,0.00909090909090909,0.00909090909090909,0,0.9909090906032254,0,0,0,0,1.108336856222171
830,0.9185000000000001,0.01111111111111111,0.01111111111111111,0,0.9888888884085197,0,0,0,0,1.105223118623832
832,0.91475,0,0,0,0.9999999993409652,0,0,0,0,1.1092759102044707
834,0.954,0,0,0,0.9999999990086013,0,0,0,0,1.1075474659315219
836,0.9875,0.00625,0.00625,0,0.9937499986302448,0,0,0,0,1.1104908592520655
838,1,0.007692307692307693,0.007692307692307693,0,0.9923076901008736,0,0,0,0,1.1050610305903235
840,1.007,0,0,0,0.9999999969096687,0,0,0,0,1.1071414473666397
842,0.9995,0,0,0,0.9999999956229472,0,0,0,0,1.1091097987611362
844,0.994,0.03532467532467533,0.03532467532467533,0,0.9646753185665696,0,0,0,0,1.1090781198363446
846,1.0097500000000001,0.017692307692307695,0.017692307692307695,0,0.9823076829784838,0,0,0,0,1.1077597079822161
848,0.9875,0,0,0,0.9999999861413459,0,0,0,0,1.1067341598018223
850,0.9342500000000002,0,0,0,0.9999999776116523,0,0,0,0,1.1005014295011681
852,0.967,0.021978021978021976,0.021978021978021976,0,0.978021950328704,0,0,0,0,1.108248074381
854,0.8924999999999998,0,0,0,0.9999999582068326,0,0,0,0,1.106817514929667
856,0.9597499999999999,0.016025641025641024,0.016025641025641024,0,0.9839742985449649,0,0,0,0,1.105460076386839
858,0.9890000000000001,0,0,0,0.9999999187362058,0,0,0,0,1.1110334486367837
860,0.9857499999999997,0.014583333333333332,0.014583333333333332,0,0.985416544467957,0,0,0,0,1.1069393801945209
862,0.9915,0.017424242424242425,0.017424242424242425,0,0.9759089233204271,0,0,0,0,1.0961714837194456
864,0.9774999999999998,0,0,0,0.9999997781167773,0,0,0,0,1.1116864856205784
866,0.89175,0.01111111111111111,0.01111111111111111,0,0.9888885672979895,0,0,0,0,1.1070265879269183
868,0.9429999999999998,0,0,0,0.9928567109791135,0,0,0,0,1.0983566970470118
870,0.9570000000000001,0,0,0,0.9999993808030778,0,0,0,0,1.1058059430948073
872,0.9582499999999998,0.00909090909090909,0.00909090909090909,0,0.9909082681607385,0,0,0,0,1.1082051187872477
874,0.9385,0.014835164835164835,0.014835164835164835,0,0.9851636734051304,0,0,0,0,1.1056749619591104
876,0.94425,0.008333333333333333,0.008333333333333333,0,0.9916650750794899,0,0,0,0,1.106784932415806
878,0.94675,0.00909090909090909,0.00909090909090909,0,0.9909067965739229,0,0,0,0,1.1023112106794273
880,0.9284999999999999,0.01111111111111111,0.01111111111111111,0,0.9888858031554507,0,0,0,0,1.1036753919573141
882,0.9232500000000001,0.00909090909090909,0.00909090909090909,0,0.9837626596889443,0,0,0,0,1.1037235716607268
884,0.93225,0.02936507936507936,0.02936507936507936,0,0.970629916479578,0,0,0,0,1.1066516573118597
886,0.9149999999999998,0.007692307692307693,0.007692307692307693,0,0.992301142346143,0,0,0,0,1.1083652651718716
888,0.9200000000000002,0.014354066985645933,0.014354066985645933,0,0.9856377024714057,0,0,0,0,1.1110518528083373
890,0.92425,0.006666666666666666,0.006666666666666666,0,0.9933223336746295,0,0,0,0,1.1097522003455584
892,0.9015000000000002,0.004545454545454545,0.004545454545454545,0,0.9954398624973699,0,0,0,0,1.107638069796603
894,0.845,0,0,0,0.9999817405969831,0,0,0,0,1.1132876647914869
896,0.7487500000000001,0.007142857142857143,0.007142857142857143,0,0.9928341748397097,0,0,0,0,1.1184569572881329
